"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"545261853","249273040353","722191589254","LinkedLineItem","6800000398678236075","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Axcient Staging Infra","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW2-BoxUsage:t2.medium","RunInstances","25252105","Linux/UNIX (Amazon VPC), t2.medium reserved instance applied","2020/08/01 00:00:00","2020/08/31 23:59:59","2505.75378437","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","722191589254","LinkedLineItem","6800000398678236076","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Axcient Staging Infra","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW2-BoxUsage:c4.2xlarge","RunInstances","24488136","Linux/UNIX (Amazon VPC), c4.2xlarge reserved instance applied","2020/08/01 00:00:00","2020/08/31 23:59:59","245.91916700","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","722191589254","LinkedLineItem","6800000398678236077","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Axcient Staging Infra","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW2-BoxUsage:m4.xlarge","RunInstances","25252095","Linux/UNIX (Amazon VPC), m4.large reserved instance applied","2020/08/01 00:00:00","2020/08/31 23:59:59","332.07499800","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","722191589254","LinkedLineItem","6800000398678236078","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Axcient Staging Infra","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW2-BoxUsage:t2.small","RunInstances","25252105","Linux/UNIX (Amazon VPC), t2.medium reserved instance applied","2020/08/01 00:00:00","2020/08/31 23:59:59","2501.36694400","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","722191589254","LinkedLineItem","6800000398678236079","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Axcient Staging Infra","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW2-BoxUsage:m4.xlarge","RunInstances","25252095","Linux/UNIX (Amazon VPC), m4.large reserved instance applied","2020/08/01 00:00:00","2020/08/31 23:59:59","275.05444900","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","722191589254","LinkedLineItem","6800000398678236080","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Axcient Staging Infra","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW2-BoxUsage:m4.xlarge","RunInstances","25252095","Linux/UNIX (Amazon VPC), m4.large reserved instance applied","2020/08/01 00:00:00","2020/08/31 23:59:59","200.83555500","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","722191589254","LinkedLineItem","6800000398678236081","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Axcient Staging Infra","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW2-BoxUsage:c4.large","RunInstances","24488136","Linux/UNIX (Amazon VPC), c4.2xlarge reserved instance applied","2020/08/01 00:00:00","2020/08/31 23:59:59","2161.12194400","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","722191589254","LinkedLineItem","6800000398678236082","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Axcient Staging Infra","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW2-BoxUsage:t2.medium","RunInstances","25252105","Linux/UNIX (Amazon VPC), t2.medium reserved instance applied","2020/08/01 00:00:00","2020/08/31 23:59:59","482.73482576","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","722191589254","LinkedLineItem","6800000398678236083","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Axcient Staging Infra","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW2-BoxUsage:m4.xlarge","RunInstances","205326909","Linux/UNIX (Amazon VPC), m4.2xlarge reserved instance applied","2020/08/01 00:00:00","2020/08/31 23:59:59","250.10833100","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","722191589254","LinkedLineItem","6800000398678236084","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Axcient Staging Infra","","","AmazonSNS","Amazon Simple Notification Service","Amazon Web Services, Inc.","USW2-Requests-Tier1","","2094013419","First 1,000,000 Amazon SNS API Requests per month are free","2020/08/01 00:00:00","2020/08/31 23:59:59","14797.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","722191589254","LinkedLineItem","6800000398678236085","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Axcient Staging Infra","","","AmazonES","Amazon Elasticsearch Service","Amazon Web Services, Inc.","USW2-ESInstance:t2.small","ESDomain","1760725443","$0.036 per t2.small.elasticsearch instance hour (or partial hour) - USW2","2020/08/01 00:00:00","2020/08/31 23:59:59","1488.00000000","","USD","53.5680000000","0.0","0.000000","None","53.5680000000"
