,lineItem/UsageType,lineItem/LineItemDescription,product/ProductName,lineItem/UnblendedCost,lineItem/UnblendedRate,lineItem/UsageAmount
598,USW2-InstanceUsage:db.m4.large,$0.175 per RDS db.m4.large Instance hour (or partial hour) running MySQL - BYOL,Amazon Relational Database Service,130.1999999999997,0.1749999999999996,744.0
599,USW2-InstanceUsage:db.m4.xlarge,$0.35 per RDS db.m4.xlarge Instance hour (or partial hour) running MySQL - BYOL,Amazon Relational Database Service,520.7999999999998,0.34999999999999987,1488.0
600,USW2-InstanceUsage:db.r5.4xl,USD 2.32 per RDS db.r5.4xlarge Single-AZ instance hour (or partial hour) running Aurora PostgreSQL,Amazon Relational Database Service,7.2699752,2.32,3.13361
601,USW2-InstanceUsage:db.r5.large,USD 0.29 per RDS db.r5.large Single-AZ instance hour (or partial hour) running Aurora PostgreSQL,Amazon Relational Database Service,214.85093033000004,0.29000000000000004,740.865277
602,USW2-InstanceUsage:db.t2.medium,$0.068 per RDS db.t2.medium Instance hour (or partial hour) running MySQL - BYOL,Amazon Relational Database Service,50.59199999999988,0.06799999999999984,744.0
603,USW2-InstanceUsage:db.t2.micro,$0.022 per RDS db.t2.micro instance hour (or partial hour) running SQL Server Express (LI),Amazon Relational Database Service,16.367999999999995,0.021999999999999992,744.0
604,USW2-InstanceUsage:db.t2.small,$0.034 per RDS db.t2.small Instance hour (or partial hour) running MySQL - BYOL,Amazon Relational Database Service,126.47999999999789,0.03399999999999943,3720.0
605,USW2-Inventory-ObjectsListed,$0.0025 per 1 million objects listed in S3 Inventory,Amazon Simple Storage Service,0.9417849599999999,2.4999999999999996e-09,376713984.0
606,USW2-LCUUsage,$0.008 per used Application load balancer capacity unit-hour (or partial hour),Amazon Elastic Compute Cloud,0.18152900960000004,0.008000000080560116,22.691125971500036
607,USW2-Lambda-GB-Second,"AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - US West (Oregon)",AWS Lambda,0.0,0.0,400000.0
608,USW2-Lambda-GB-Second,AWS Lambda - Total Compute - US West (Oregon),AWS Lambda,45.77682919999982,1.667000468123002e-05,2746059.7687499933
609,USW2-LoadBalancerUsage,$0.0225 per Application LoadBalancer-hour (or partial hour),Amazon Elastic Compute Cloud,50.22000000000095,0.022500000000000426,2232.0
610,USW2-LoadBalancerUsage,$0.025 per LoadBalancer-hour (or partial hour),Amazon Elastic Compute Cloud,130.1999999999958,0.024999999999999196,5208.0
611,USW2-MES1-AWS-In-Bytes,USD0.0 per GB for  in Middle East (Bahrain),Amazon Elastic Compute Cloud,0.0,0.0,4.9486900000000016e-05
612,USW2-MES1-AWS-In-Bytes,USD0.0 per GB for  in Middle East (Bahrain),Amazon Simple Storage Service,0.0,0.0,0.0005082403999999998
613,USW2-MES1-AWS-Out-Bytes,USD0.02 per GB for  in Middle East (Bahrain),Amazon Elastic Compute Cloud,3.2025999999999996e-06,0.019998326499874475,0.00016014340000000007
614,USW2-Multi-AZUsage:db.m4.2xlarge,$1.4 per RDS db.m4.2xlarge Multi-AZ Instance hour (or partial hour) running MySQL - BYOL,Amazon Relational Database Service,330.3241672499995,1.3999999999999977,235.94583375000002
615,USW2-Multi-AZUsage:db.m4.2xlarge,$1.400 per RDS db.m4.2xlarge Multi-AZ instance hour (or partial hour) running MySQL,Amazon Relational Database Service,711.2758327499994,1.3999999999999988,508.05416625
616,USW2-Multi-AZUsage:db.m4.large,$0.35 per RDS db.m4.large Multi-AZ Instance hour (or partial hour) running MySQL - BYOL,Amazon Relational Database Service,520.7999999999998,0.34999999999999987,1488.0
617,USW2-Multi-AZUsage:db.t2.medium,$0.136 per RDS db.t2.medium Multi-AZ Instance hour (or partial hour) running MySQL - BYOL,Amazon Relational Database Service,101.18400000000032,0.13600000000000043,744.0
618,USW2-Multi-AZUsage:db.t2.small,$0.068 per RDS db.t2.small Multi-AZ Instance hour (or partial hour) running MySQL - BYOL,Amazon Relational Database Service,50.59199999999988,0.06799999999999984,744.0
619,USW2-NatGateway-Bytes,$0.045 per GB Data Processed by NAT Gateways,Amazon Elastic Compute Cloud,2189.490436901999,0.045000000000054496,48655.34304220772
620,USW2-NatGateway-Hours,$0.045 per NAT Gateway Hour,Amazon Elastic Compute Cloud,200.8800000000057,0.04500000000000128,4464.0
621,USW2-NodeUsage:cache.t2.micro,$0.017 per T2 Micro Cache node-hour (or partial hour) running Memcached,Amazon ElastiCache,50.59199999999935,0.016999999999999783,2976.0
622,USW2-PaidEventsAnalyzed,$0.000004 per CloudTrail event analyzed in US West (Oregon) region,Amazon GuardDuty,36.86798,4.000000000000001e-06,9216995.0
623,USW2-PaidEventsAnalyzed-Bytes,$1.00 per GB for the first 500 GB / month of data analyzed US West (Oregon) region,Amazon GuardDuty,95.05171748609999,1.0,95.05171748609999
624,USW2-RDS:ChargedBackupUsage,$0.095 per additional GB-month of backup storage exceeding free allocation,Amazon Relational Database Service,208.3632974087,0.09499999999993503,2193.2978674615
625,USW2-RDS:GP2-Storage,$0.115 per GB-month of provisioned GP2 storage,Amazon Relational Database Service,96.59999971919618,0.11499999968246187,839.9999998776366
626,USW2-RDS:Multi-AZ-GP2-Storage,$0.230 per GB-month of provisioned GP2 storage for Multi-AZ deployments,Amazon Relational Database Service,173.64999997439864,0.22999999997437487,754.999999972807
627,USW2-ReadCapacityUnit-Hrs,$0.00 per hour for 25 units of read capacity for a month (free tier),Amazon DynamoDB,0.0,0.0,7488.0
628,USW2-ReadCapacityUnit-Hrs,$0.00013 per hour for units of read capacity beyond the free tier,Amazon DynamoDB,29.994250000000108,0.00013000000000000048,230725.0
629,USW2-Request,"AWS Lambda - Requests Free Tier - 1,000,000 Requests - US West (Oregon)",AWS Lambda,0.0,0.0,1000000.0
630,USW2-Request,AWS Lambda - Total Requests - US West (Oregon),AWS Lambda,0.06105999999999931,1.9999999999999774e-07,305300.0
631,USW2-Request,Price per HTTP request,AWS WAF,0.009169199999999999,6e-07,15282.0
632,USW2-Requests-Tier1,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Amazon Simple Storage Service,812.0446149999844,4.999999999999904e-06,162408923.0
633,USW2-Requests-Tier1,"$0.40 per 1,000,000 Amazon SQS Requests per month thereafter",Amazon Simple Queue Service,1.976358000000054,4.0000000000001094e-07,4940895.0
634,USW2-Requests-Tier1,"First 1,000,000 Amazon SNS API Requests per month are free",Amazon Simple Notification Service,0.0,0.0,325038.0
635,USW2-Requests-Tier1,"First 1,000,000 Amazon SQS Requests per month are free",Amazon Simple Queue Service,0.0,0.0,902850.0
636,USW2-Requests-Tier2,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,124.87838399999936,3.999999999999979e-07,312195960.0
637,USW2-Rule,Price per Rule,AWS WAF,1.9946236240000181,1.0,1.9946236240000181
638,USW2-S3-Egress-Bytes,$0.25 per GB of log data delivered to S3 for the first 10TB - US West (Oregon),AmazonCloudWatch,29.5927732322,0.2500000000821569,118.37109288989998
639,USW2-SAE1-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from South America (Sao Paulo),Amazon Elastic Compute Cloud,0.0,0.0,0.00028216159999999994
640,USW2-SAE1-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from South America (Sao Paulo),Amazon Simple Storage Service,0.0,0.0,0.02650611749999999
641,USW2-SAE1-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to South America (Sao Paulo),Amazon Elastic Compute Cloud,8.448700000000001e-06,0.020019857067030668,0.00042201599999999934
642,USW2-SAE1-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to South America (Sao Paulo),Amazon Simple Storage Service,5.822709999999999e-05,0.020123065430141255,0.0028935502000000833
643,USW2-Select-Returned-Bytes,$0.0007 per GB - for bytes returned by S3 Select in Standard,Amazon Simple Storage Service,6.399999999999999e-08,0.0007069159576336431,9.053409999999998e-05
644,USW2-Select-Scanned-Bytes,$0.00200 per GB - for bytes scanned by S3 Select in Standard,Amazon Simple Storage Service,1.4431000000000002e-06,0.0019999855866883096,0.0007215551999999999
645,USW2-SpotUsage:m4.2xlarge,m4.2xlarge Linux/UNIX Spot Instance-hour in US West (Oregon) in VPC Zone #1,Amazon Elastic Compute Cloud,1083.144636997797,0.14173631615608068,7641.969725000002
646,USW2-SpotUsage:m4.2xlarge,m4.2xlarge Linux/UNIX Spot Instance-hour in US West (Oregon) in VPC Zone #2,Amazon Elastic Compute Cloud,226.8259999995002,0.14247864321576645,1592.0
647,USW2-SpotUsage:m4.large,m4.large Linux/UNIX Spot Instance-hour in US West (Oregon) in VPC Zone #1,Amazon Elastic Compute Cloud,42.07208600010017,0.03257427030334406,1291.5741659999999
648,USW2-SpotUsage:m4.large,m4.large Linux/UNIX Spot Instance-hour in US West (Oregon) in VPC Zone #2,Amazon Elastic Compute Cloud,132.0740000011991,0.03427822476023854,3853.0
